edge_id,user_1,user_2,username_1,username_2,cluster_1,cluster_2,same_ground_truth_cluster,stance_1,stance_2,follow_count,mutual_follow,post_like_count,same_post_like_count,comment_count,reply_count,comment_like_count,before_interactions,after_interactions,total_interactions,final_interaction_weight,edge_type
e0010878,u0035,u0117,Liberty0035,Resist0117,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0010929,u0185,u0343,Resist0185,Liberty0343,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,3,4,0,0,0,0,3,3,0.069,observed_synthetic_interaction_edge
e0011147,u0185,u0318,Resist0185,Liberty0318,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0011451,u0090,u0160,Cipher0090,Civil0160,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0011471,u0035,u0136,Liberty0035,OpenNet0136,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,3,0,0,3,0,5,5,0.069,observed_synthetic_interaction_edge
e0011541,u0204,u0215,Liberty0204,OpenNet0215,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0012040,u0185,u0351,Resist0185,Resist0351,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0012313,u0130,u0224,Liberty0130,Free0224,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0012320,u0091,u0210,Account0091,Trust0210,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0012572,u0030,u0261,Safety0030,Civic0261,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0012632,u0157,u0336,Civil0157,Cipher0336,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,3,4,0,0,0,2,1,3,0.069,observed_synthetic_interaction_edge
e0012691,u0078,u0307,Safety0078,Reform0307,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0012702,u0208,u0256,OpenNet0208,Free0256,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0012762,u0012,u0309,Civil0012,Rights0309,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0012788,u0131,u0316,Rights0131,Privacy0316,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,3,4,0,0,0,1,2,3,0.069,observed_synthetic_interaction_edge
e0012847,u0281,u0314,Trust0281,Trust0314,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013013,u0115,u0219,Free0115,Liberty0219,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0013020,u0113,u0220,Liberty0113,OpenNet0220,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,3,4,0,0,0,1,2,3,0.069,observed_synthetic_interaction_edge
e0013060,u0044,u0136,OpenNet0044,OpenNet0136,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013129,u0017,u0207,Privacy0017,Cipher0207,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013141,u0002,u0141,Account0002,Account0141,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,3,4,0,0,0,1,2,3,0.069,observed_synthetic_interaction_edge
e0013263,u0130,u0229,Liberty0130,OpenNet0229,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013281,u0075,u0229,Free0075,OpenNet0229,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013396,u0185,u0219,Resist0185,Liberty0219,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013429,u0077,u0351,Liberty0077,Resist0351,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013438,u0100,u0145,Free0100,OpenNet0145,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0013761,u0348,u0358,Resist0348,Speech0358,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0013961,u0220,u0300,OpenNet0220,Resist0300,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0014077,u0048,u0182,Safety0048,Trust0182,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,0,0,1,2,1,3,4,0.069,observed_synthetic_interaction_edge
e0014107,u0023,u0166,Account0023,Safety0166,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,3,4,0,0,0,1,2,3,0.069,observed_synthetic_interaction_edge
e0014397,u0023,u0070,Account0023,Safety0070,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0014465,u0093,u0222,Safety0093,Civic0222,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0014610,u0134,u0350,Free0134,OpenNet0350,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,3,4,0,0,0,1,2,3,0.069,observed_synthetic_interaction_edge
e0014755,u0003,u0297,Data0003,Privacy0297,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0014808,u0237,u0321,Civic0237,Civic0321,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,3,0,0,3,0,5,5,0.069,observed_synthetic_interaction_edge
e0014895,u0091,u0293,Account0091,Reform0293,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0014938,u0137,u0175,Resist0137,Liberty0175,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0014968,u0137,u0246,Resist0137,Speech0246,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0015005,u0196,u0208,Speech0196,OpenNet0208,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0015045,u0067,u0290,Everyday0067,Social0290,C5_general_public,C5_general_public,1,mixed,mixed,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0015083,u0021,u0215,Free0021,OpenNet0215,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0015184,u0027,u0191,Reform0027,Reform0191,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0015435,u0011,u0348,OpenNet0011,Resist0348,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0015670,u0241,u0304,Analyst0241,Brief0304,C4_neutral_news,C4_neutral_news,1,neutral,neutral,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0015832,u0175,u0183,Liberty0175,OpenNet0183,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0016076,u0179,u0286,Free0179,Speech0286,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0016093,u0113,u0296,Liberty0113,Liberty0296,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0016217,u0002,u0056,Account0002,Safety0056,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0016284,u0030,u0032,Safety0030,Civic0032,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0016288,u0279,u0325,Free0279,Liberty0325,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,3,4,0,0,0,1,2,3,0.069,observed_synthetic_interaction_edge
e0016579,u0133,u0210,Trust0133,Trust0210,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0016779,u0237,u0330,Civic0237,Civic0330,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0016911,u0036,u0050,Cipher0036,Privacy0050,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0016934,u0211,u0301,Rights0211,Cipher0301,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,1,0,1,0.069,observed_synthetic_interaction_edge
e0017303,u0095,u0269,Reform0095,Account0269,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0017353,u0017,u0278,Privacy0017,Privacy0278,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0017403,u0055,u0208,Resist0055,OpenNet0208,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0017487,u0035,u0071,Liberty0035,Speech0071,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0017664,u0224,u0247,Free0224,Speech0247,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,1,9,0,0,0,0,1,1,0.069,observed_synthetic_interaction_edge
e0017808,u0178,u0264,Trust0178,Account0264,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,1,1,2,0.069,observed_synthetic_interaction_edge
e0017819,u0051,u0125,Speech0051,OpenNet0125,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0017876,u0245,u0288,Everyday0245,User0288,C5_general_public,C5_general_public,1,mixed,mixed,0,0,0,8,0,0,3,2,1,3,0.069,observed_synthetic_interaction_edge
e0017895,u0048,u0188,Safety0048,Trust0188,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0017898,u0110,u0235,Trust0110,Civic0235,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0017992,u0154,u0334,Free0154,Resist0334,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0017995,u0109,u0144,Speech0109,Speech0144,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,2,1,3,0.069,observed_synthetic_interaction_edge
e0018019,u0192,u0300,Free0192,Resist0300,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0018043,u0300,u0306,Resist0300,Free0306,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,5,1,0,1,1,1,2,0.069,observed_synthetic_interaction_edge
e0018286,u0182,u0344,Trust0182,Trust0344,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,1,1,2,0.069,observed_synthetic_interaction_edge
e0018301,u0191,u0237,Reform0191,Civic0237,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0018652,u0033,u0189,Social0033,Mixed0189,C5_general_public,C5_general_public,1,mixed,mixed,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0018710,u0081,u0198,Safety0081,Trust0198,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0018760,u0208,u0270,OpenNet0208,Resist0270,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0018803,u0180,u0254,Civic0180,Trust0254,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0018968,u0083,u0316,Cipher0083,Privacy0316,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0018981,u0027,u0198,Reform0027,Trust0198,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0019036,u0021,u0035,Free0021,Liberty0035,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0019197,u0035,u0224,Liberty0035,Free0224,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0019232,u0234,u0273,Privacy0234,Rights0273,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0019322,u0113,u0246,Liberty0113,Speech0246,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0019485,u0035,u0130,Liberty0035,Liberty0130,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0019528,u0082,u0263,Curious0082,User0263,C5_general_public,C5_general_public,1,mixed,mixed,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0019864,u0133,u0182,Trust0133,Trust0182,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0020425,u0057,u0215,Resist0057,OpenNet0215,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,1,2,3,0.069,observed_synthetic_interaction_edge
e0020499,u0212,u0301,Data0212,Cipher0301,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0020500,u0053,u0316,Civil0053,Privacy0316,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,0,5,1,0,1,1,1,2,0.069,observed_synthetic_interaction_edge
e0020520,u0216,u0256,Free0216,Free0256,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0020555,u0168,u0193,Free0168,Liberty0193,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0020702,u0077,u0109,Liberty0077,Speech0109,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0020726,u0060,u0218,Civic0060,Safety0218,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,2,0,2,0.069,observed_synthetic_interaction_edge
e0020756,u0043,u0077,Speech0043,Liberty0077,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0020905,u0034,u0212,Cipher0034,Data0212,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,0,5,1,0,1,1,1,2,0.069,observed_synthetic_interaction_edge
e0021322,u0169,u0254,Reform0169,Trust0254,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0021752,u0040,u0256,Liberty0040,Free0256,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,5,1,0,1,1,1,2,0.069,observed_synthetic_interaction_edge
e0021939,u0190,u0243,Free0190,Liberty0243,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,8,0,0,3,0,3,3,0.069,observed_synthetic_interaction_edge
e0022377,u0019,u0030,Account0019,Safety0030,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,5,1,0,1,0,2,2,0.069,observed_synthetic_interaction_edge
e0008251,u0228,u0314,Civil0228,Trust0314,C3_privacy_skeptics,C1_pro_policy,0,skeptical,pro,0,0,2,1,1,0,0,2,1,3,0.068,observed_synthetic_interaction_edge
e0008434,u0005,u0354,Data0005,Cipher0354,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,2,4,0,0,2,2,2,4,0.068,observed_synthetic_interaction_edge
e0008636,u0181,u0329,Policy0181,Free0329,C4_neutral_news,C2_anti_policy,0,neutral,anti,0,0,2,1,1,0,0,1,2,3,0.068,observed_synthetic_interaction_edge
e0008815,u0202,u0216,Account0202,Free0216,C1_pro_policy,C2_anti_policy,0,pro,anti,0,0,1,1,0,1,1,0,3,3,0.068,observed_synthetic_interaction_edge
e0009339,u0046,u0129,News0046,Safety0129,C4_neutral_news,C1_pro_policy,0,neutral,pro,0,0,2,1,1,0,0,2,1,3,0.068,observed_synthetic_interaction_edge
e0009529,u0173,u0317,Curious0173,Curious0317,C5_general_public,C5_general_public,1,mixed,mixed,0,0,2,4,0,0,2,0,4,4,0.068,observed_synthetic_interaction_edge
e0009588,u0197,u0262,News0197,Rights0262,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,2,1,1,0,0,2,1,3,0.068,observed_synthetic_interaction_edge
e0009602,u0068,u0087,Mixed0068,Everyday0087,C5_general_public,C5_general_public,1,mixed,mixed,0,0,2,4,0,0,2,0,4,4,0.068,observed_synthetic_interaction_edge
e0010169,u0151,u0224,Free0151,Free0224,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,4,0,0,2,0,4,4,0.068,observed_synthetic_interaction_edge
e0010400,u0015,u0350,OpenNet0015,OpenNet0350,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,4,0,0,2,0,4,4,0.068,observed_synthetic_interaction_edge
e0010758,u0028,u0140,Safety0028,Safety0140,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,1,1,0,0,3,0,3,0.068,observed_synthetic_interaction_edge
e0011070,u0051,u0351,Speech0051,Resist0351,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,4,0,0,2,2,2,4,0.068,observed_synthetic_interaction_edge
e0011636,u0058,u0355,Trust0058,Safety0355,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,4,0,0,2,2,2,4,0.068,observed_synthetic_interaction_edge
e0011846,u0035,u0075,Liberty0035,Free0075,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,4,0,0,2,0,4,4,0.068,observed_synthetic_interaction_edge
e0011883,u0082,u0274,Curious0082,Social0274,C5_general_public,C5_general_public,1,mixed,mixed,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0011985,u0065,u0155,Civil0065,Civil0155,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,2,4,0,0,2,2,2,4,0.068,observed_synthetic_interaction_edge
e0012398,u0061,u0267,Safety0061,Account0267,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0012490,u0201,u0334,Liberty0201,Resist0334,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,4,0,0,2,3,1,4,0.068,observed_synthetic_interaction_edge
e0012956,u0270,u0294,Resist0270,News0294,C2_anti_policy,C4_neutral_news,0,anti,neutral,0,0,2,1,1,0,0,2,1,3,0.068,observed_synthetic_interaction_edge
e0013617,u0323,u0355,Safety0323,Safety0355,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0013723,u0014,u0088,Mixed0014,Everyday0088,C5_general_public,C5_general_public,1,mixed,mixed,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0013957,u0042,u0151,Free0042,Free0151,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0014128,u0070,u0249,Safety0070,Trust0249,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,1,1,0,0,1,2,3,0.068,observed_synthetic_interaction_edge
e0014165,u0264,u0283,Account0264,Reform0283,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0014297,u0139,u0294,Everyday0139,News0294,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,2,1,1,0,0,1,2,3,0.068,observed_synthetic_interaction_edge
e0014846,u0012,u0036,Civil0012,Cipher0036,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,2,4,0,0,2,1,3,4,0.068,observed_synthetic_interaction_edge
e0015061,u0062,u0311,User0062,News0311,C5_general_public,C4_neutral_news,0,mixed,neutral,0,0,1,1,0,1,1,1,2,3,0.068,observed_synthetic_interaction_edge
e0016440,u0297,u0301,Privacy0297,Cipher0301,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,2,4,0,0,2,2,2,4,0.068,observed_synthetic_interaction_edge
e0016709,u0066,u0102,Curious0066,User0102,C5_general_public,C5_general_public,1,mixed,mixed,0,0,1,3,0,0,5,1,5,6,0.068,observed_synthetic_interaction_edge
e0016754,u0266,u0338,Analyst0266,Data0338,C4_neutral_news,C3_privacy_skeptics,0,neutral,skeptical,0,0,1,1,0,1,1,1,2,3,0.068,observed_synthetic_interaction_edge
e0016801,u0104,u0336,Data0104,Cipher0336,C3_privacy_skeptics,C3_privacy_skeptics,1,skeptical,skeptical,0,0,1,3,0,0,5,2,4,6,0.068,observed_synthetic_interaction_edge
e0017701,u0043,u0179,Speech0043,Free0179,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,6,1,0,0,1,0,1,0.068,observed_synthetic_interaction_edge
e0017789,u0161,u0352,Safety0161,Account0352,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,9,0,0,2,1,1,2,0.068,observed_synthetic_interaction_edge
e0017804,u0072,u0251,Civic0072,Account0251,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,9,0,0,2,1,1,2,0.068,observed_synthetic_interaction_edge
e0017877,u0099,u0245,Everyday0099,Everyday0245,C5_general_public,C5_general_public,1,mixed,mixed,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0017888,u0060,u0124,Civic0060,Safety0124,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,1,0,1,0.068,observed_synthetic_interaction_edge
e0017922,u0027,u0081,Reform0027,Safety0081,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,0,1,1,0.068,observed_synthetic_interaction_edge
e0017997,u0109,u0305,Speech0109,Resist0305,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,1,1,2,0.068,observed_synthetic_interaction_edge
e0018084,u0193,u0229,Liberty0193,OpenNet0229,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0018120,u0236,u0280,Safety0236,Account0280,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0018123,u0073,u0216,Free0073,Free0216,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,6,1,0,0,1,0,1,0.068,observed_synthetic_interaction_edge
e0018201,u0137,u0154,Resist0137,Free0154,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0018294,u0024,u0315,Trust0024,Civic0315,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,0,1,1,0.068,observed_synthetic_interaction_edge
e0018312,u0027,u0258,Reform0027,Trust0258,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,1,0,1,0.068,observed_synthetic_interaction_edge
e0018349,u0202,u0353,Account0202,Civic0353,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,0,1,1,0.068,observed_synthetic_interaction_edge
e0018414,u0056,u0321,Safety0056,Civic0321,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,0,1,1,0.068,observed_synthetic_interaction_edge
e0018466,u0130,u0351,Liberty0130,Resist0351,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,6,1,0,0,1,0,1,0.068,observed_synthetic_interaction_edge
e0018511,u0002,u0030,Account0002,Safety0030,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,6,1,0,0,0,1,1,0.068,observed_synthetic_interaction_edge
e0018538,u0203,u0270,OpenNet0203,Resist0270,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,1,1,2,0.068,observed_synthetic_interaction_edge
e0018554,u0072,u0252,Civic0072,Reform0252,C1_pro_policy,C1_pro_policy,1,pro,pro,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0018577,u0193,u0350,Liberty0193,OpenNet0350,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0018579,u0193,u0238,Liberty0193,Speech0238,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
e0018616,u0075,u0220,Free0075,OpenNet0220,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,6,1,0,0,0,1,1,0.068,observed_synthetic_interaction_edge
e0018754,u0185,u0242,Resist0185,Resist0242,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,1,1,2,0.068,observed_synthetic_interaction_edge
e0018762,u0100,u0175,Free0100,Liberty0175,C2_anti_policy,C2_anti_policy,1,anti,anti,0,0,0,9,0,0,2,0,2,2,0.068,observed_synthetic_interaction_edge
